"PrecinctID","MID","DID","PID","Party_1","Party_2","Party_3","Party_4","Party_5","Party_6","Party_7","Party_8","Party_10","Party_11","Party_12","Party_14","Party_15","Party_16","Party_17","Party_18","Party_19","Party_22","Party_23","Party_25","Party_26","Party_27","Party_28","Party_30","Party_41","Protocol","PrecID"
"03.02.64",3,2,64,11,1,34,3,190,36,1,33,20,0,1,3,0,1,1,3,4,1,0,1,6,55,4,1,473,"<U+10DD><U+10E5><U+10DB><U+10D8>",302064
"03.02.72",3,2,72,19,2,11,2,109,22,3,42,11,0,0,1,0,0,0,0,1,1,1,1,6,37,0,0,269,"<U+10DD><U+10E5><U+10DB><U+10D8>",302072
"03.02.73",3,2,73,16,0,20,1,121,26,2,43,20,0,0,4,0,0,1,0,0,1,0,0,2,31,1,1,273,"<U+10DD><U+10E5><U+10DB><U+10D8>",302073
"03.02.74",3,2,74,12,0,20,0,98,21,0,22,15,0,0,1,0,0,0,2,1,1,0,0,4,59,1,0,281,"<U+10DD><U+10E5><U+10DB><U+10D8>",302074
"03.02.79",3,2,79,4,0,13,1,96,5,0,33,14,0,0,1,0,1,0,1,7,1,0,0,2,51,0,0,161,"<U+10DD><U+10E5><U+10DB><U+10D8>",302079
"04.03.23",4,3,23,14,1,43,3,181,20,1,46,27,2,0,0,0,0,0,2,8,0,0,1,5,54,1,0,472,"<U+10DD><U+10E5><U+10DB><U+10D8>",403023
"04.03.24",4,3,24,12,0,18,9,187,36,3,47,13,0,2,0,0,0,0,6,6,2,0,0,10,72,2,0,464,"<U+10DD><U+10E5><U+10DB><U+10D8>",403024
"04.03.25",4,3,25,27,0,19,2,175,16,3,38,28,1,0,1,0,1,0,1,10,0,0,1,6,49,0,0,413,"<U+10DD><U+10E5><U+10DB><U+10D8>",403025
"04.03.32",4,3,32,29,0,29,8,193,0,0,36,24,0,1,4,0,0,2,2,17,0,0,3,3,62,1,0,413,"<U+10DD><U+10E5><U+10DB><U+10D8>",403032
"04.03.33",4,3,33,25,0,29,10,170,13,3,46,16,1,0,0,0,0,2,1,3,1,0,0,5,35,1,0,346,"<U+10DD><U+10E5><U+10DB><U+10D8>",403033
"04.03.34",4,3,34,13,0,28,3,144,25,2,55,9,0,1,2,0,1,1,1,2,0,0,6,4,80,0,1,448,"<U+10DD><U+10E5><U+10DB><U+10D8>",403034
"04.03.36",4,3,36,16,0,24,4,142,25,0,44,33,0,4,0,0,0,2,2,6,0,1,4,9,55,5,0,460,"<U+10DD><U+10E5><U+10DB><U+10D8>",403036
"04.03.37",4,3,37,27,0,38,5,216,31,1,52,26,0,0,4,1,0,0,2,3,0,0,3,7,59,2,1,389,"<U+10DD><U+10E5><U+10DB><U+10D8>",403037
"04.03.40",4,3,40,10,0,25,1,162,28,0,70,29,0,0,2,0,1,0,4,8,0,0,4,10,55,0,1,420,"<U+10DD><U+10E5><U+10DB><U+10D8>",403040
"04.03.41",4,3,41,14,4,18,1,124,17,0,45,24,0,2,3,0,0,1,1,1,0,0,0,11,44,0,0,329,"<U+10DD><U+10E5><U+10DB><U+10D8>",403041
"04.03.42",4,3,42,19,0,27,9,125,26,4,41,20,0,2,4,0,2,3,2,3,1,0,0,7,63,0,0,380,"<U+10DD><U+10E5><U+10DB><U+10D8>",403042
"04.03.49",4,3,49,16,0,21,5,117,17,1,37,14,0,0,1,1,0,2,4,4,1,0,4,5,55,0,0,416,"<U+10DD><U+10E5><U+10DB><U+10D8>",403049
"04.03.51",4,3,51,18,0,29,6,188,32,2,51,24,1,1,2,0,0,0,0,1,0,0,0,21,74,0,0,481,"<U+10DD><U+10E5><U+10DB><U+10D8>",403051
"04.03.52",4,3,52,1,0,23,8,125,14,1,43,38,0,0,1,1,0,1,3,8,1,3,2,7,66,0,0,420,"<U+10DD><U+10E5><U+10DB><U+10D8>",403052
"04.03.53",4,3,53,21,0,26,5,165,23,1,45,31,0,0,4,0,1,2,0,4,1,0,0,4,66,0,0,326,"<U+10DD><U+10E5><U+10DB><U+10D8>",403053
"04.03.55",4,3,55,18,0,19,14,119,15,1,59,21,0,1,0,0,0,1,2,18,1,0,0,2,42,0,0,358,"<U+10DD><U+10E5><U+10DB><U+10D8>",403055
"04.03.56",4,3,56,12,1,17,22,87,4,0,49,22,0,0,0,0,0,0,6,2,0,0,0,4,26,1,1,380,"<U+10DD><U+10E5><U+10DB><U+10D8>",403056
"04.03.57",4,3,57,14,0,22,20,102,7,0,40,29,0,0,0,0,0,0,1,3,0,0,0,6,23,0,0,368,"<U+10DD><U+10E5><U+10DB><U+10D8>",403057
"04.03.58",4,3,58,17,0,24,17,89,8,0,78,29,1,1,1,0,0,0,1,3,0,0,0,4,29,0,0,331,"<U+10DD><U+10E5><U+10DB><U+10D8>",403058
"04.03.59",4,3,59,15,0,40,13,136,9,1,50,30,1,0,1,0,0,1,1,9,0,0,1,1,14,0,0,403,"<U+10DD><U+10E5><U+10DB><U+10D8>",403059
"04.03.60",4,3,60,7,0,13,0,229,3,0,28,17,0,0,0,0,0,1,0,9,1,0,1,0,33,1,1,262,"<U+10DD><U+10E5><U+10DB><U+10D8>",403060
"04.03.68",4,3,68,13,0,12,1,164,6,0,30,39,0,1,1,0,0,1,0,20,0,0,0,2,29,0,0,268,"<U+10DD><U+10E5><U+10DB><U+10D8>",403068
"04.03.70",4,3,70,12,1,27,3,185,13,0,39,15,0,0,1,0,1,0,1,6,1,0,0,4,55,0,0,360,"<U+10DD><U+10E5><U+10DB><U+10D8>",403070
"04.03.73",4,3,73,28,0,26,5,174,47,1,34,26,0,2,4,0,0,1,1,11,0,0,0,9,68,0,1,479,"<U+10DD><U+10E5><U+10DB><U+10D8>",403073
"04.03.75",4,3,75,17,0,29,6,109,19,1,50,37,0,0,1,0,0,3,6,3,1,5,1,13,49,2,1,330,"<U+10DD><U+10E5><U+10DB><U+10D8>",403075
"04.03.76",4,3,76,17,0,30,4,109,17,1,63,20,1,0,2,0,1,1,1,4,0,1,0,2,55,1,0,440,"<U+10DD><U+10E5><U+10DB><U+10D8>",403076
"04.03.84",4,3,84,17,1,24,1,167,26,2,42,17,1,0,1,0,0,2,1,2,0,0,0,3,41,0,0,390,"<U+10DD><U+10E5><U+10DB><U+10D8>",403084
"04.03.85",4,3,85,22,0,32,0,150,27,2,27,14,0,0,7,1,1,2,0,2,0,0,0,3,80,0,0,362,"<U+10DD><U+10E5><U+10DB><U+10D8>",403085
"04.03.86",4,3,86,11,1,22,23,96,15,0,37,19,1,0,1,0,0,0,4,5,0,1,0,7,31,0,0,354,"<U+10DD><U+10E5><U+10DB><U+10D8>",403086
"04.03.87",4,3,87,18,1,34,5,171,19,0,30,5,1,1,4,1,0,0,0,10,0,0,0,9,74,0,0,304,"<U+10DD><U+10E5><U+10DB><U+10D8>",403087
"04.03.88",4,3,88,15,0,24,0,115,22,0,24,12,0,0,4,0,0,0,1,13,0,0,0,6,41,2,0,383,"<U+10DD><U+10E5><U+10DB><U+10D8>",403088
"05.02.20",5,2,20,3,0,9,0,62,4,0,11,3,0,0,4,0,0,0,0,1,0,0,0,2,19,2,0,96,"<U+10DD><U+10E5><U+10DB><U+10D8>",502020
"05.02.23",5,2,23,20,0,14,7,167,32,0,60,10,0,0,5,0,0,1,0,6,1,0,2,6,74,1,1,494,"<U+10DD><U+10E5><U+10DB><U+10D8>",502023
"05.02.24",5,2,24,21,1,19,1,212,27,0,45,19,0,1,2,0,0,0,3,3,0,1,2,5,73,3,0,486,"<U+10DD><U+10E5><U+10DB><U+10D8>",502024
"05.02.25",5,2,25,19,0,21,4,161,46,2,45,14,0,1,10,1,1,1,0,2,0,1,1,10,61,1,0,466,"<U+10DD><U+10E5><U+10DB><U+10D8>",502025
"05.02.26",5,2,26,22,0,12,2,116,22,2,29,9,0,2,3,1,0,0,2,3,0,0,0,3,35,0,0,254,"<U+10DD><U+10E5><U+10DB><U+10D8>",502026
"05.02.27",5,2,27,21,1,34,1,161,39,1,46,14,0,2,3,0,0,2,1,4,0,1,5,3,63,1,0,442,"<U+10DD><U+10E5><U+10DB><U+10D8>",502027
"05.02.28",5,2,28,6,0,37,0,156,24,1,41,14,0,0,0,0,0,2,1,4,1,1,0,11,52,2,1,471,"<U+10DD><U+10E5><U+10DB><U+10D8>",502028
"05.02.30",5,2,30,12,0,23,1,127,34,1,32,21,0,1,3,0,0,0,2,4,2,0,0,5,68,4,0,406,"<U+10DD><U+10E5><U+10DB><U+10D8>",502030
"05.02.32",5,2,32,23,0,19,3,165,37,6,36,13,0,0,1,1,0,0,1,3,0,0,0,3,72,0,0,304,"<U+10DD><U+10E5><U+10DB><U+10D8>",502032
"05.02.59",5,2,59,9,2,23,6,126,27,1,54,12,0,0,6,0,3,1,3,4,0,2,0,7,71,1,0,466,"<U+10DD><U+10E5><U+10DB><U+10D8>",502059
"05.02.62",5,2,62,17,0,30,0,143,36,3,24,13,1,0,4,0,0,1,4,6,0,1,0,7,50,1,0,324,"<U+10DD><U+10E5><U+10DB><U+10D8>",502062
"05.02.65",5,2,65,12,0,4,0,92,14,2,6,15,0,0,1,0,0,0,0,1,0,0,0,1,21,0,0,164,"<U+10DD><U+10E5><U+10DB><U+10D8>",502065
"05.02.78",5,2,78,11,0,17,3,130,30,0,28,8,0,0,2,0,0,0,0,3,1,0,2,12,66,1,0,383,"<U+10DD><U+10E5><U+10DB><U+10D8>",502078
"05.02.80",5,2,80,21,0,22,2,112,44,3,25,7,0,2,8,0,0,0,2,3,0,1,0,3,52,0,0,331,"<U+10DD><U+10E5><U+10DB><U+10D8>",502080
"05.03.06",5,3,6,27,0,30,1,141,17,1,33,18,2,2,3,0,0,0,1,5,0,0,0,9,56,0,0,341,"<U+10DD><U+10E5><U+10DB><U+10D8>",503006
"05.03.07",5,3,7,23,0,20,3,190,33,3,38,14,2,0,2,0,0,0,2,8,0,2,0,10,77,2,0,511,"<U+10DD><U+10E5><U+10DB><U+10D8>",503007
"05.03.12",5,3,12,33,0,35,3,153,30,1,37,21,0,0,4,0,0,4,3,3,0,1,0,7,58,0,0,446,"<U+10DD><U+10E5><U+10DB><U+10D8>",503012
"05.03.13",5,3,13,32,0,49,1,156,33,1,40,9,0,1,3,3,0,1,2,4,5,0,2,9,86,1,0,443,"<U+10DD><U+10E5><U+10DB><U+10D8>",503013
"05.03.15",5,3,15,16,0,21,3,142,30,1,43,15,0,2,3,0,0,0,1,1,2,4,1,7,83,1,0,436,"<U+10DD><U+10E5><U+10DB><U+10D8>",503015
"05.03.16",5,3,16,20,0,26,1,160,35,0,47,13,0,1,1,0,0,0,2,4,0,0,0,12,67,0,0,497,"<U+10DD><U+10E5><U+10DB><U+10D8>",503016
"05.03.17",5,3,17,11,1,22,0,129,47,0,33,7,0,1,6,0,0,1,3,4,2,0,2,5,61,1,0,368,"<U+10DD><U+10E5><U+10DB><U+10D8>",503017
"05.03.18",5,3,18,12,0,28,1,150,42,0,35,7,1,0,9,0,0,1,1,1,1,3,0,15,72,1,0,486,"<U+10DD><U+10E5><U+10DB><U+10D8>",503018
"05.03.19",5,3,19,25,0,33,1,142,38,1,46,15,0,3,5,0,0,2,8,4,0,2,0,17,64,7,0,396,"<U+10DD><U+10E5><U+10DB><U+10D8>",503019
"05.03.20",5,3,20,11,0,17,2,145,36,1,48,12,0,0,1,1,0,0,1,6,1,0,0,5,67,2,0,511,"<U+10DD><U+10E5><U+10DB><U+10D8>",503020
"05.03.21",5,3,21,18,0,27,0,129,33,0,30,19,0,1,3,0,2,0,3,3,0,0,0,5,63,2,1,332,"<U+10DD><U+10E5><U+10DB><U+10D8>",503021
"05.03.22",5,3,22,19,0,31,0,158,38,0,50,12,0,0,4,0,0,0,1,2,2,1,0,8,52,0,0,396,"<U+10DD><U+10E5><U+10DB><U+10D8>",503022
"05.03.46",5,3,46,14,0,25,4,125,26,1,36,12,0,0,3,0,0,0,2,12,1,1,0,9,42,2,1,318,"<U+10DD><U+10E5><U+10DB><U+10D8>",503046
"05.03.47",5,3,47,13,0,38,2,141,35,3,49,10,0,2,3,0,1,1,1,8,3,1,3,9,67,0,0,430,"<U+10DD><U+10E5><U+10DB><U+10D8>",503047
"05.03.64",5,3,64,13,1,40,2,173,41,0,34,23,0,1,2,0,0,1,1,4,1,1,1,18,84,0,0,547,"<U+10DD><U+10E5><U+10DB><U+10D8>",503064
"05.03.65",5,3,65,23,0,29,1,181,41,0,36,14,0,1,7,0,1,0,2,3,3,1,1,12,74,2,0,438,"<U+10DD><U+10E5><U+10DB><U+10D8>",503065
"05.03.66",5,3,66,10,0,40,2,122,16,0,51,29,0,3,5,0,0,0,1,5,1,0,0,9,63,0,0,335,"<U+10DD><U+10E5><U+10DB><U+10D8>",503066
"05.03.67",5,3,67,8,0,28,1,118,23,1,36,6,0,0,1,0,0,1,1,4,1,0,1,6,41,0,0,338,"<U+10DD><U+10E5><U+10DB><U+10D8>",503067
"05.03.79",5,3,79,16,0,37,1,178,47,1,51,17,0,0,1,0,0,1,2,5,1,0,1,9,82,1,0,488,"<U+10DD><U+10E5><U+10DB><U+10D8>",503079
"06.03.01",6,3,1,22,0,31,1,158,42,2,39,25,0,1,3,0,0,2,6,4,0,0,0,8,62,3,0,408,"<U+10DD><U+10E5><U+10DB><U+10D8>",603001
"06.03.02",6,3,2,19,2,51,1,178,40,2,50,10,0,1,5,1,0,1,5,1,1,0,0,7,62,0,0,504,"<U+10DD><U+10E5><U+10DB><U+10D8>",603002
"06.03.03",6,3,3,17,0,14,2,165,25,4,42,16,0,3,2,0,0,2,12,6,1,0,0,7,58,1,0,412,"<U+10DD><U+10E5><U+10DB><U+10D8>",603003
"06.03.04",6,3,4,17,1,25,1,132,35,1,47,20,0,1,2,1,0,5,8,1,0,0,0,3,33,1,1,400,"<U+10DD><U+10E5><U+10DB><U+10D8>",603004
"06.03.05",6,3,5,20,0,42,3,169,37,1,46,19,0,1,2,0,0,2,4,3,0,3,1,9,49,1,0,448,"<U+10DD><U+10E5><U+10DB><U+10D8>",603005
"06.03.08",6,3,8,11,0,9,0,126,28,0,35,20,0,0,5,0,0,5,6,5,0,0,0,0,40,0,0,429,"<U+10DD><U+10E5><U+10DB><U+10D8>",603008
"06.03.09",6,3,9,22,0,31,2,194,40,2,59,9,0,1,4,0,1,0,7,4,0,0,0,5,81,0,0,511,"<U+10DD><U+10E5><U+10DB><U+10D8>",603009
"06.03.10",6,3,10,21,1,26,2,139,41,2,38,12,0,2,5,0,0,1,8,3,0,0,0,5,55,0,0,518,"<U+10DD><U+10E5><U+10DB><U+10D8>",603010
"06.03.11",6,3,11,30,0,29,3,151,45,0,46,11,0,1,1,0,0,0,4,4,2,0,0,8,73,2,0,432,"<U+10DD><U+10E5><U+10DB><U+10D8>",603011
"06.03.14",6,3,14,14,0,26,1,159,26,1,48,5,0,1,6,0,2,1,7,2,0,0,0,9,77,1,1,550,"<U+10DD><U+10E5><U+10DB><U+10D8>",603014
"06.03.26",6,3,26,17,0,25,1,137,32,2,35,16,0,0,2,0,0,0,2,3,0,0,0,12,60,0,0,372,"<U+10DD><U+10E5><U+10DB><U+10D8>",603026
"06.03.27",6,3,27,13,0,12,3,70,16,4,24,5,0,0,1,0,0,1,7,2,0,0,1,2,29,0,0,216,"<U+10DD><U+10E5><U+10DB><U+10D8>",603027
"06.03.28",6,3,28,16,0,34,2,141,57,0,31,19,0,0,6,0,1,0,2,5,0,3,0,5,48,2,0,424,"<U+10DD><U+10E5><U+10DB><U+10D8>",603028
"06.03.29",6,3,29,14,0,29,1,123,32,4,29,12,0,0,1,0,0,0,1,0,0,1,0,12,85,0,0,440,"<U+10DD><U+10E5><U+10DB><U+10D8>",603029
"06.03.30",6,3,30,17,0,32,1,172,36,1,25,18,0,4,7,0,1,0,0,2,1,0,0,2,40,0,1,378,"<U+10DD><U+10E5><U+10DB><U+10D8>",603030
"06.03.31",6,3,31,28,0,32,4,145,25,2,41,19,0,3,0,0,0,0,3,6,0,1,0,6,69,0,0,474,"<U+10DD><U+10E5><U+10DB><U+10D8>",603031
"06.03.43",6,3,43,13,0,23,4,150,27,4,78,10,0,1,1,0,0,0,5,3,0,0,1,5,50,0,0,466,"<U+10DD><U+10E5><U+10DB><U+10D8>",603043
"06.03.44",6,3,44,17,2,16,3,143,39,6,34,14,0,0,2,0,1,0,2,2,0,0,3,6,68,0,0,493,"<U+10DD><U+10E5><U+10DB><U+10D8>",603044
"06.03.45",6,3,45,16,0,21,2,118,36,1,35,13,1,1,1,0,0,0,2,8,1,1,0,12,59,3,1,378,"<U+10DD><U+10E5><U+10DB><U+10D8>",603045
"06.03.48",6,3,48,19,0,36,0,105,8,2,52,63,0,0,1,1,0,2,2,3,0,1,0,20,65,0,0,327,"<U+10DD><U+10E5><U+10DB><U+10D8>",603048
"06.03.54",6,3,54,19,0,23,2,151,57,1,56,9,1,0,2,0,0,0,12,2,0,0,0,7,62,0,0,504,"<U+10DD><U+10E5><U+10DB><U+10D8>",603054
"06.03.61",6,3,61,29,0,25,1,156,36,2,28,17,0,0,6,0,0,0,4,5,0,10,0,6,56,0,0,407,"<U+10DD><U+10E5><U+10DB><U+10D8>",603061
"06.03.62",6,3,62,15,0,25,3,138,25,1,50,19,0,0,2,0,1,8,9,2,0,0,0,6,53,0,1,409,"<U+10DD><U+10E5><U+10DB><U+10D8>",603062
"06.03.63",6,3,63,27,0,29,0,134,34,1,64,25,1,0,1,0,0,0,7,2,0,0,0,3,75,0,0,449,"<U+10DD><U+10E5><U+10DB><U+10D8>",603063
"06.03.69",6,3,69,23,0,35,1,170,46,1,46,13,0,0,2,1,0,0,12,5,0,0,0,5,67,1,0,541,"<U+10DD><U+10E5><U+10DB><U+10D8>",603069
"06.03.71",6,3,71,20,4,39,1,114,28,1,32,10,0,3,4,0,0,0,0,2,1,1,3,1,62,0,0,397,"<U+10DD><U+10E5><U+10DB><U+10D8>",603071
"06.03.72",6,3,72,11,0,27,0,179,39,0,32,11,0,0,3,0,0,0,13,7,1,0,0,13,59,1,1,483,"<U+10DD><U+10E5><U+10DB><U+10D8>",603072
"06.03.77",6,3,77,21,0,36,2,109,23,0,49,16,0,0,10,0,1,2,3,16,0,0,0,4,62,2,0,355,"<U+10DD><U+10E5><U+10DB><U+10D8>",603077
"06.03.78",6,3,78,20,1,29,1,148,41,1,46,15,0,1,1,0,0,1,5,1,2,1,0,0,52,1,0,424,"<U+10DD><U+10E5><U+10DB><U+10D8>",603078
"06.03.81",6,3,81,5,5,13,0,121,13,2,16,13,0,0,6,0,2,0,1,2,0,1,0,5,70,0,0,282,"<U+10DD><U+10E5><U+10DB><U+10D8>",603081
"06.03.82",6,3,82,15,0,16,3,154,17,0,32,13,0,0,0,0,0,2,1,6,1,0,0,1,35,1,1,292,"<U+10DD><U+10E5><U+10DB><U+10D8>",603082
"06.03.83",6,3,83,27,0,39,0,201,73,0,44,7,0,2,4,0,0,1,5,9,0,3,0,6,90,1,0,495,"<U+10DD><U+10E5><U+10DB><U+10D8>",603083
"07.01.35",7,1,35,13,2,24,0,231,5,4,42,37,0,1,1,0,1,1,3,2,0,0,0,0,26,0,1,379,"<U+10DD><U+10E5><U+10DB><U+10D8>",701035
"07.01.36",7,1,36,5,0,8,0,44,4,0,11,8,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,106,"<U+10DD><U+10E5><U+10DB><U+10D8>",701036
"07.01.37",7,1,37,13,0,26,2,303,5,0,56,46,1,0,0,0,0,0,1,1,0,0,0,2,19,0,1,592,"<U+10DD><U+10E5><U+10DB><U+10D8>",701037
"07.01.38",7,1,38,7,0,11,1,259,6,2,23,25,2,0,1,1,0,0,15,1,0,1,0,1,13,2,0,317,"<U+10DD><U+10E5><U+10DB><U+10D8>",701038
"07.01.39",7,1,39,11,0,12,1,230,4,3,30,24,0,0,1,0,0,0,1,2,0,0,0,0,30,0,1,593,"<U+10DD><U+10E5><U+10DB><U+10D8>",701039
"07.04.02",7,4,2,14,2,25,1,124,30,1,33,26,0,0,3,0,1,0,0,3,0,0,0,4,1,38,1,304,"<U+10DD><U+10E5><U+10DB><U+10D8>",704002
"07.04.03",7,4,3,15,2,18,1,169,15,1,45,12,0,0,11,0,0,5,1,0,1,2,2,4,42,0,0,315,"<U+10DD><U+10E5><U+10DB><U+10D8>",704003
"07.04.04",7,4,4,22,1,30,1,114,23,0,35,17,0,1,7,0,0,1,2,2,0,1,0,4,38,0,0,285,"<U+10DD><U+10E5><U+10DB><U+10D8>",704004
"07.04.05",7,4,5,15,0,23,0,117,16,0,19,15,0,3,4,0,0,1,2,0,0,0,1,2,28,0,5,268,"<U+10DD><U+10E5><U+10DB><U+10D8>",704005
"07.04.06",7,4,6,9,1,27,2,145,20,0,26,14,0,1,12,0,0,0,1,1,0,0,0,3,30,1,0,270,"<U+10DD><U+10E5><U+10DB><U+10D8>",704006
"07.04.07",7,4,7,13,0,28,0,145,7,2,27,19,0,1,3,2,0,0,1,4,0,6,0,0,27,2,0,288,"<U+10DD><U+10E5><U+10DB><U+10D8>",704007
"07.04.08",7,4,8,32,1,17,2,131,10,4,49,12,0,0,0,4,0,0,5,1,0,10,0,11,14,0,0,318,"<U+10DD><U+10E5><U+10DB><U+10D8>",704008
"07.04.09",7,4,9,9,0,14,0,119,1,1,24,15,0,1,2,0,0,1,0,1,0,6,2,4,14,1,0,231,"<U+10DD><U+10E5><U+10DB><U+10D8>",704009
"07.04.10",7,4,10,10,0,23,0,196,12,1,52,19,0,0,1,0,0,0,1,0,0,1,0,6,15,0,0,243,"<U+10DD><U+10E5><U+10DB><U+10D8>",704010
"07.04.11",7,4,11,20,0,5,1,149,7,0,17,9,0,0,0,0,0,0,0,1,0,2,0,1,21,0,0,197,"<U+10DD><U+10E5><U+10DB><U+10D8>",704011
"07.04.12",7,4,12,25,0,40,0,261,9,1,28,27,0,1,1,0,0,1,0,2,0,15,0,1,15,0,0,306,"<U+10DD><U+10E5><U+10DB><U+10D8>",704012
"07.04.13",7,4,13,33,2,30,0,165,7,0,32,23,0,0,1,2,0,0,0,5,0,33,0,0,28,1,0,349,"<U+10DD><U+10E5><U+10DB><U+10D8>",704013
"07.04.14",7,4,14,30,0,18,0,182,14,0,28,24,0,1,3,0,0,1,0,1,0,0,1,3,46,1,0,489,"<U+10DD><U+10E5><U+10DB><U+10D8>",704014
"07.04.15",7,4,15,28,1,22,1,155,24,0,46,6,0,0,0,0,0,0,4,7,0,1,0,0,43,0,1,433,"<U+10DD><U+10E5><U+10DB><U+10D8>",704015
"07.04.16",7,4,16,16,0,22,1,169,11,0,35,21,0,3,1,1,0,0,0,0,1,3,0,2,46,2,2,573,"<U+10DD><U+10E5><U+10DB><U+10D8>",704016
"07.04.17",7,4,17,19,1,37,1,174,11,3,47,27,0,0,5,0,0,0,1,2,0,0,0,2,26,1,0,382,"<U+10DD><U+10E5><U+10DB><U+10D8>",704017
"07.04.18",7,4,18,11,0,21,0,188,5,0,47,29,0,0,0,0,0,0,1,1,1,1,0,2,17,0,0,216,"<U+10DD><U+10E5><U+10DB><U+10D8>",704018
"07.04.19",7,4,19,43,0,15,1,163,6,1,52,2,0,0,2,0,0,0,0,2,0,1,0,3,12,0,1,274,"<U+10DD><U+10E5><U+10DB><U+10D8>",704019
"07.04.20",7,4,20,17,0,26,1,205,5,1,25,26,1,0,0,0,0,1,0,1,0,0,0,0,19,1,1,232,"<U+10DD><U+10E5><U+10DB><U+10D8>",704020
"07.04.21",7,4,21,15,0,23,0,180,7,0,49,33,4,0,0,0,2,0,5,0,0,0,0,0,22,0,0,257,"<U+10DD><U+10E5><U+10DB><U+10D8>",704021
"07.04.22",7,4,22,29,0,19,1,145,4,0,30,21,0,2,0,0,0,0,0,2,0,0,0,0,13,0,1,188,"<U+10DD><U+10E5><U+10DB><U+10D8>",704022
"07.04.23",7,4,23,25,0,19,0,182,11,1,47,28,0,1,3,0,0,3,2,2,0,0,1,0,31,1,1,354,"<U+10DD><U+10E5><U+10DB><U+10D8>",704023
"07.04.24",7,4,24,30,0,18,1,164,3,0,25,9,0,0,0,1,1,2,0,2,0,2,0,0,7,0,0,160,"<U+10DD><U+10E5><U+10DB><U+10D8>",704024
"07.04.25",7,4,25,15,0,15,0,189,3,1,46,33,0,1,2,0,0,1,3,1,0,1,0,4,26,0,0,271,"<U+10DD><U+10E5><U+10DB><U+10D8>",704025
"07.04.26",7,4,26,33,0,25,0,167,11,3,63,30,0,0,2,0,0,2,3,2,1,6,0,3,27,1,0,247,"<U+10DD><U+10E5><U+10DB><U+10D8>",704026
"07.04.27",7,4,27,34,0,18,0,201,3,1,44,38,0,2,2,2,0,0,0,1,0,2,0,2,35,1,0,304,"<U+10DD><U+10E5><U+10DB><U+10D8>",704027
"07.04.28",7,4,28,32,0,30,0,179,3,7,61,39,0,0,0,1,1,2,4,3,0,3,0,1,30,0,0,377,"<U+10DD><U+10E5><U+10DB><U+10D8>",704028
"07.04.29",7,4,29,11,0,10,0,174,3,1,1,1,0,0,3,0,0,0,0,3,0,0,0,0,1,2,2,277,"<U+10DD><U+10E5><U+10DB><U+10D8>",704029
"07.04.30",7,4,30,16,0,4,1,195,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,1,265,"<U+10DD><U+10E5><U+10DB><U+10D8>",704030
"07.04.31",7,4,31,16,0,1,0,196,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,225,"<U+10DD><U+10E5><U+10DB><U+10D8>",704031
"07.04.32",7,4,32,11,1,13,1,162,10,1,33,9,0,0,1,0,0,0,2,3,0,0,0,5,31,1,0,253,"<U+10DD><U+10E5><U+10DB><U+10D8>",704032
"08.05.47",8,5,47,14,0,33,0,204,13,0,41,26,0,1,1,0,3,0,0,2,1,0,0,3,46,0,2,307,"<U+10DD><U+10E5><U+10DB><U+10D8>",805047
"08.05.48",8,5,48,18,0,10,0,121,9,0,36,21,1,2,1,0,1,1,2,2,4,0,0,1,45,2,0,273,"<U+10DD><U+10E5><U+10DB><U+10D8>",805048
"08.05.49",8,5,49,27,0,20,1,105,6,0,28,17,0,2,1,0,0,1,0,0,0,0,0,4,59,0,0,216,"<U+10DD><U+10E5><U+10DB><U+10D8>",805049
"08.05.50",8,5,50,35,0,35,2,150,8,0,42,30,0,0,0,0,3,1,0,2,0,0,0,1,158,0,0,174,"<U+10DD><U+10E5><U+10DB><U+10D8>",805050
"08.05.51",8,5,51,19,1,23,0,134,13,0,28,30,0,0,1,0,0,0,0,4,0,0,0,0,32,0,0,263,"<U+10DD><U+10E5><U+10DB><U+10D8>",805051
"08.05.52",8,5,52,20,0,20,7,207,12,0,45,20,0,0,0,0,0,0,0,4,0,0,0,4,64,0,0,359,"<U+10DD><U+10E5><U+10DB><U+10D8>",805052
"08.05.53",8,5,53,19,3,95,0,193,10,2,38,19,0,0,4,4,2,1,1,3,0,0,1,4,68,1,0,211,"<U+10DD><U+10E5><U+10DB><U+10D8>",805053
"08.05.54",8,5,54,11,0,21,2,129,10,0,47,23,1,3,4,2,0,0,0,3,0,0,1,12,48,0,1,290,"<U+10DD><U+10E5><U+10DB><U+10D8>",805054
"08.05.55",8,5,55,19,0,28,0,146,16,0,45,29,1,0,2,0,0,0,1,5,0,1,0,5,46,1,0,264,"<U+10DD><U+10E5><U+10DB><U+10D8>",805055
"08.05.56",8,5,56,21,0,41,0,122,8,0,64,25,3,0,1,2,0,2,0,2,0,0,2,4,50,0,0,273,"<U+10DD><U+10E5><U+10DB><U+10D8>",805056
"08.05.57",8,5,57,23,0,20,2,160,15,2,68,25,0,0,0,1,0,1,1,6,0,1,0,1,29,3,0,208,"<U+10DD><U+10E5><U+10DB><U+10D8>",805057
